2007, 1.3333
2014, 1.4988
2024, 1.3333
2055, 0.7500
2056, 1.5059
2061, 1.3333
2066, 0.7500
2068, 1.3333
2072, 1.4988
2083, 1.4953
2089, 1.3853
2093, 1.3333
2106, 0.6687
2114, 1.4988
2124, 1.3333
2135, 0.7500
2139, 1.4988
2142, 1.2887
2148, 0.6672
2150, 0.7828
2154, 1.3333
2164, 1.5059
2171, 1.4988
2178, 0.7531
2179, 1.3333
2184, 1.4988
2191, 1.9814
2193, 1.5015
2197, 1.3333
2209, 1.6722
2211, 1.3823
2212, 1.5023
2217, 1.3333
2225, 1.3333
2229, 1.4988
2232, 1.3333
2235, 1.4988
2239, 1.5094
2240, 1.0000
2244, 1.3333
2255, 1.4988
2258, 1.3333
2270, 1.3333
2276, 0.7500
2278, 0.6656
2279, 1.5015
2280, 1.8551
2281, 1.3333
2283, 1.1034
2284, 1.3333
2290, 0.7500
2295, 1.4004
2296, 0.6687
2302, 1.3333
2309, 1.4988
2315, 1.3333
2337, 0.6660
2342, 1.3333
2346, 1.3333
2347, 1.3333
2349, 1.0224
2369, 1.4953
2372, 1.4988
2374, 1.3333
2377, 1.4988
2388, 1.3333
2389, 0.8000
2400, 1.4988
2402, 1.3333
2411, 1.3389
2415, 1.3333
2429, 1.3333
2434, 1.3333
2444, 1.4988
2445, 1.4988
2446, 1.4988
2448, 1.3333
2451, 1.0000
2453, 1.7778
2459, 1.4988
2466, 1.7778
2470, 0.9953
2471, 0.7516
2477, 1.3736
2495, 1.0000
2496, 0.6672
2498, 1.5023
2521, 1.3333
2525, 1.4988
2529, 0.7500
2531, 0.6672
2536, 1.4988
2543, 1.4953
2544, 0.7500
2545, 1.4097
2555, 1.0000
2559, 0.6641
2560, 0.6656
2562, 1.4988
2563, 0.6625
2567, 0.6672
2570, 1.3333
2575, 1.4988
2583, 0.6640
2585, 1.3389
2591, 0.6672
2602, 0.6672
2606, 0.6672
2608, 1.3333
2613, 1.4988
2614, 1.4988
2618, 1.3333
2619, 1.4988
2621, 1.3333
2623, 1.4988
2624, 0.6672
2639, 1.7021
2640, 1.3333
2644, 1.4447
2645, 1.3333
2658, 1.4918
2664, 1.3333
2672, 1.4953
2684, 1.3333
2686, 1.0000
2687, 1.9814
2690, 1.4988
2691, 1.3333
2693, 1.3333
2697, 1.3333
2703, 0.7984
2732, 1.5686
2742, 1.3333
2752, 1.3333
2753, 1.4988
2754, 1.3333
2755, 1.6835
2758, 0.8578
2759, 1.5023
2764, 1.3361
2770, 1.3966
2774, 0.8375
2776, 0.7500
2782, 1.3333
2822, 1.3333
2823, 1.6710
2833, 1.4988
2839, 1.3333
2842, 1.3333
2843, 1.4953
2849, 1.3333
2860, 1.3333
2867, 1.4953
2881, 1.3223
2886, 1.3278
2890, 1.3035
2892, 1.5023
2894, 0.6672
2896, 1.4988
2902, 1.4988
2907, 0.6641
2931, 1.0163
2951, 1.2500
2963, 0.6656
2964, 1.6710
2972, 1.3333
2982, 1.0000
2983, 1.4988
2985, 1.2623
2988, 1.3333
2989, 1.5130
2992, 0.6672
2998, 1.3823
3000, 0.7500
3001, 1.3333
3003, 1.5023
3008, 1.4988
3014, 0.7500
3035, 1.5059
3040, 1.2500
3048, 0.7500
3067, 1.3333
3076, 1.4988
3077, 0.7109
3080, 0.6625
3084, 1.3333
3091, 1.3333
3093, 1.3333
3103, 1.1834
3109, 0.7500
3118, 0.8328
3124, 1.2331
3125, 1.7582
3131, 1.5202
3134, 1.4953
3145, 1.4988
3148, 1.3333
3149, 0.7250
3157, 1.4988
3160, 1.4988
3178, 1.4447
3192, 1.3333
3197, 1.3943
3209, 1.0000
3217, 0.7500
3219, 1.3333
3220, 1.3333
3224, 0.6672
3225, 0.6781
3234, 1.4925
3236, 1.7391
3242, 1.0000
3244, 1.8935
3249, 1.4988
3259, 1.3361
3264, 1.4988
3270, 1.3333
3272, 1.4918
3276, 1.3333
3286, 0.7531
3293, 0.8000
3305, 1.4286
3310, 0.7500
3314, 1.5686
3320, 1.3333
3321, 1.3333
3325, 1.3333
3326, 1.3333
3335, 0.7500
3337, 1.4988
3342, 1.6203
3348, 1.0000
3353, 1.5023
3361, 1.2755
3365, 1.4988
3366, 1.3333
3375, 1.5023
3378, 0.6672
3382, 1.6410
3386, 1.0000
3389, 1.2500
3398, 1.4988
3412, 0.6672
3425, 1.4988
3432, 1.0000
3442, 1.4988
3457, 1.3333
3461, 1.2673
3464, 0.6672
3466, 1.3333
3474, 0.6672
3478, 1.3333
3480, 1.4988
3481, 1.5823
3483, 1.3278
3488, 1.5015
3493, 0.7240
3511, 1.0000
3514, 1.1248
3517, 1.0031
3518, 1.4988
3521, 0.7500
3528, 0.6672
3532, 1.4988
3535, 1.3333
3538, 1.3333
3579, 1.3333
3580, 1.3333
3590, 1.3333
3595, 0.7672
3602, 1.5059
3613, 0.7500
3623, 1.1287
3628, 1.3333
3637, 1.4988
3668, 1.3333
3671, 1.3333
3682, 1.3333
3685, 1.4988
3690, 1.3333
3693, 1.4953
3694, 3.0332
3703, 1.4988
3711, 0.7500
3713, 1.3333
3716, 1.3333
3729, 1.3333
3735, 1.4988
3737, 1.5015
3742, 1.3333
3745, 0.8000
3751, 0.7500
3761, 1.3793
3764, 1.3333
3770, 0.8063
3771, 1.4004
3779, 1.3333
3782, 1.3333
3786, 1.3333
3789, 1.5015
3793, 1.4953
3794, 1.3333
3804, 1.5648
3812, 1.5021
3817, 1.5059
3823, 1.7112
3827, 1.5960
3830, 0.7720
3832, 1.5023
3837, 1.7778
3849, 1.3333
3860, 1.3333
3862, 1.5059
3865, 1.5023
3866, 1.5023
3867, 1.5723
3870, 1.3333
3877, 1.3333
3897, 1.3333
3899, 1.5023
3911, 1.3333
3915, 1.3333
3917, 1.3333
3920, 1.4953
3926, 1.4953
3932, 1.3333
3935, 1.1552
3938, 0.7500
3939, 0.6940
3947, 1.0000
3964, 1.5059
3967, 0.6672
3982, 1.5023
3983, 1.3333
3988, 0.7547
3992, 1.3333
3995, 1.3333
3999, 1.4918
4011, 1.1808
4020, 0.6641
4021, 1.5534
4032, 4.8120
4038, 0.6660
4042, 1.5094
4051, 0.7500
4057, 1.3333
4065, 1.3333
4066, 1.4988
4068, 1.3333
4069, 1.3228
4079, 0.6641
4080, 0.7156
4092, 0.8000
4093, 0.6234
4108, 0.7500
4125, 1.5059
4129, 0.6687
4130, 1.7729
4131, 0.5781
4132, 0.7500
4138, 1.6580
4139, 1.5023
4140, 1.3333
4157, 1.0000
4159, 1.3333
4172, 1.4988
4173, 1.4988
4175, 1.3306
4180, 1.3333
4187, 1.4988
4189, 1.3333
4201, 1.4988
4208, 1.1189
4211, 0.6672
4212, 1.5274
4219, 1.3306
4227, 0.6687
4229, 1.4988
4239, 1.5459
4243, 1.4128
4244, 1.0000
4245, 1.3333
4246, 0.6641
4256, 1.3361
4259, 1.4004
4260, 1.3333
4265, 1.3333
4266, 1.3333
4275, 0.7141
4278, 1.3333
4282, 1.3333
4283, 1.5422
4286, 0.8000
4289, 0.6687
4296, 1.3333
4309, 0.7500
4312, 0.7500
4318, 1.3333
4319, 1.4988
4322, 1.3333
4331, 1.3333
4338, 1.4447
4355, 1.4988
4359, 1.2877
4360, 1.4953
4375, 1.5015
4376, 1.5094
4377, 1.7021
4385, 1.3333
4386, 0.6672
4392, 2.0063
4394, 1.3333
4396, 0.6672
4404, 1.0000
4410, 1.3389
4415, 0.7500
4421, 1.3333
4424, 0.6844
4426, 0.7500
4428, 0.6703
4438, 0.7500
4441, 1.4612
4442, 1.4988
4444, 1.4988
4462, 1.3333
4463, 1.3333
4471, 0.6641
4477, 1.2648
4478, 1.5023
4488, 1.3333
4489, 1.4988
4490, 0.6672
4497, 1.6000
4498, 0.7312
4502, 1.3306
4508, 1.3333
4509, 0.6641
4527, 1.4970
4535, 1.5023
4537, 0.7500
4546, 1.3333
4549, 1.5059
4551, 1.3389
4554, 0.6640
4555, 1.5059
4567, 1.5106
4571, 1.2500
4574, 0.7500
4575, 1.3333
4576, 1.5094
4578, 1.3333
4579, 1.4988
4587, 1.3333
4592, 1.5094
4595, 1.3333
4608, 1.3333
4616, 1.3333
4620, 1.2982
4622, 1.3333
4624, 1.7778
4642, 1.0000
4647, 1.3974
4662, 1.3333
4665, 1.3196
4673, 1.2623
4678, 0.6660
4684, 1.3333
4688, 1.5023
4694, 1.3333
4700, 1.4988
4702, 0.8219
4704, 0.6672
4705, 1.3333
4706, 1.3333
4711, 0.6703
4714, 1.3333
4716, 0.6672
4719, 1.3333
4731, 1.5059
4736, 1.5023
4739, 1.4953
4741, 1.0000
4742, 1.5023
4749, 1.4918
4754, 1.4988
4760, 0.7500
4761, 1.3333
4762, 1.5422
4764, 1.7582
4772, 1.6040
4785, 1.3333
4794, 1.3333
4796, 1.0000
4809, 0.6672
4820, 1.3333
4823, 1.3333
4827, 0.7469
4830, 1.3333
4834, 1.1327
4840, 1.5348
4843, 0.7500
4844, 0.7480
4859, 1.5106
4876, 1.4988
4880, 0.6625
4885, 1.8286
4888, 1.5094
4891, 1.0000
4893, 1.4988
4901, 1.4988
4903, 1.4988
4904, 1.0000
4916, 1.2500
4920, 1.3559
4931, 1.3333
4936, 1.5202
4947, 1.3333
4956, 1.3333
4963, 0.7500
4968, 1.3333
4970, 1.5023
4971, 1.3333
4972, 1.9938
4975, 1.3333
4978, 0.7500
4979, 0.6672
4980, 0.6672
4981, 1.4612
4984, 1.3333
4988, 1.3333
4993, 1.2955
5005, 1.5023
5010, 0.6687
5011, 1.3333
5016, 1.3661
5018, 1.3333
5021, 1.3333
5028, 1.3333
5032, 1.3333
5033, 0.6687
5038, 1.3333
5046, 1.2331
5064, 1.4988
5073, 1.5023
5076, 0.6469
5083, 1.3333
5085, 0.7500
5086, 1.3333
5088, 1.5059
5094, 1.5059
5095, 1.3389
5099, 1.5094
5105, 1.3333
5107, 1.3333
5111, 0.7500
5113, 0.7469
5115, 1.3333
5123, 1.5059
5124, 0.8719
5131, 1.4988
5139, 1.4414
5140, 0.7500
5142, 1.3306
5146, 1.5094
5151, 1.3333
5152, 1.6623
5154, 1.3333
5156, 1.3333
5165, 0.6672
5169, 1.3333
5172, 1.7778
5174, 1.3333
5178, 1.2121
5180, 1.1248
5184, 0.7953
5198, 1.3333
5205, 1.0000
5210, 1.5023
5213, 1.3333
5215, 1.3502
5219, 0.6641
5225, 1.1990
5237, 1.8444
5244, 0.7500
5245, 0.6672
5247, 1.5094
5253, 1.5059
5256, 1.0000
5259, 1.3704
5260, 1.4988
5263, 0.6672
5277, 0.6672
5278, 1.3333
5282, 1.3333
5288, 1.3333
5294, 1.5496
5303, 1.3333
5312, 1.5059
5313, 1.7251
5314, 0.7500
5324, 0.9141
5325, 1.3333
5326, 1.3333
5328, 0.6719
5335, 1.2618
5336, 1.4815
5339, 1.4988
5340, 1.3333
5344, 1.3333
5345, 1.8497
5352, 1.3333
5355, 1.4988
5356, 1.4988
5359, 1.5023
5360, 1.3588
5362, 1.5015
5368, 1.4612
5373, 1.5023
5376, 1.3333
5377, 0.6660
5383, 1.3333
5385, 1.3333
5388, 1.4988
5394, 1.4004
5396, 1.5023
5412, 1.5059
5418, 0.6672
5424, 1.3333
5425, 1.5015
5430, 1.4988
5434, 0.7500
5435, 1.3333
5437, 0.7500
5443, 0.7516
5453, 1.3333
5459, 1.4988
5469, 0.6844
5471, 1.4988
5472, 1.3333
5476, 1.3445
5482, 1.3278
5483, 1.1268
5486, 1.5023
5502, 1.3115
5505, 1.0000
5508, 1.3333
5513, 0.7500
5522, 1.3333
5535, 1.3333
5540, 1.4988
5554, 1.4988
5557, 1.5059
5559, 1.5023
5564, 1.4953
5569, 1.3333
5574, 1.3333
5577, 1.3333
5587, 1.0000
5589, 1.3333
5595, 0.7141
5599, 1.3333
5601, 1.5059
5608, 1.4988
5612, 1.3333
5614, 1.5023
5615, 1.4988
5617, 1.3333
5619, 1.7729
5620, 1.0000
5632, 1.3333
5635, 1.4953
5638, 1.3333
5641, 1.3333
5643, 1.3333
5644, 1.4988
5649, 1.3333
5652, 1.4988
5667, 1.3333
5669, 1.3333
5670, 1.5059
5673, 1.4953
5678, 1.3646
5683, 0.7920
5684, 1.4988
5688, 1.3333
5689, 1.3333
5690, 1.4988
5692, 1.5059
5694, 1.3333
5699, 1.5000
5700, 1.4988
5701, 0.7500
5703, 0.7500
5706, 1.8497
5713, 1.3333
5715, 0.6641
5723, 1.7778
5724, 0.8734
5728, 1.5106
5736, 0.6672
5740, 1.3333
5745, 1.4988
5754, 1.3333
5755, 0.7500
5756, 1.7729
5757, 1.3531
5758, 0.5609
5769, 0.7500
5782, 1.3333
5785, 1.4781
5802, 1.3361
5804, 0.7141
5809, 0.6672
5811, 1.3704
5816, 1.3333
5820, 0.7500
5823, 1.4918
5828, 1.4849
5830, 1.4988
5832, 1.3389
5860, 0.7500
5862, 1.3333
5879, 0.6672
5882, 1.5015
5883, 0.6641
5903, 1.5059
5906, 1.0000
5907, 1.4988
5913, 1.3278
5915, 1.3774
5916, 0.7560
5917, 1.3333
5933, 1.5023
5934, 1.4918
5946, 1.4988
5947, 1.5094
5961, 0.7500
5962, 1.4988
5965, 1.3333
5967, 1.4579
5991, 1.4988
5994, 0.5312
6004, 1.3333
6005, 1.3306
6010, 1.4953
6016, 1.4988
6019, 0.7500
6026, 1.3333
6028, 1.4988
6031, 0.6547
6033, 0.7500
6041, 0.9625
6042, 1.5130
6051, 1.3943
6053, 1.0707
6057, 1.4988
6066, 1.0000
6068, 1.7729
6074, 1.4988
6075, 1.0000
6091, 0.7500
6101, 1.4988
6107, 1.4612
6120, 0.6656
6140, 0.9688
6146, 1.3736
6148, 1.3333
6151, 1.4988
6153, 0.7172
6155, 1.4447
6160, 0.7141
6177, 1.3333
6178, 1.3389
6180, 1.7778
6182, 1.5348
6189, 0.7500
6190, 1.0000
6197, 1.6710
6200, 1.6410
6211, 1.0000
6216, 1.4988
6220, 1.5059
6225, 1.5023
6226, 1.3333
6229, 1.5496
6230, 1.3333
6233, 1.3333
6241, 1.3550
6247, 1.4004
6253, 1.3333
6262, 1.4988
6263, 0.7500
6266, 0.7500
6268, 1.3263
6270, 1.3333
6287, 1.4988
6293, 0.6672
6295, 1.0183
6306, 1.4988
6318, 1.3333
6327, 1.3333
6332, 1.0000
6334, 1.5059
6336, 1.4953
6338, 1.3333
6339, 1.2724
6347, 1.5015
6352, 1.5059
6355, 1.5015
6357, 0.7500
6358, 0.7500
6363, 1.3333
6364, 1.5015
6379, 0.7594
6380, 1.4988
6393, 1.3361
6397, 0.7500
6406, 1.4953
6407, 0.7500
6409, 0.7500
6414, 1.5059
6415, 1.5023
6417, 1.7021
6421, 1.2500
6422, 1.4988
6424, 1.4988
6428, 0.7500
6432, 0.7672
6437, 0.6656
6447, 1.4988
6450, 1.4953
6451, 1.4953
6464, 1.4988
6465, 1.3333
6473, 1.1327
6481, 0.6672
6484, 0.7500
6488, 1.3823
6489, 0.6672
6491, 1.4988
6497, 1.2284
6512, 0.6660
6517, 0.7500
6518, 1.3333
6520, 1.0000
6522, 0.7500
6527, 1.3333
6531, 0.7500
6539, 1.5023
6541, 1.4988
6560, 1.4988
6562, 1.4781
6572, 1.3333
6578, 1.5060
6579, 1.5348
6580, 1.3333
6586, 1.0000
6589, 1.3333
6590, 1.3333
6593, 1.5015
6595, 1.3333
6599, 1.3445
6602, 1.6495
6603, 0.6672
6608, 1.3333
6627, 1.8130
6631, 1.5023
6632, 0.6687
6640, 1.4004
6647, 1.5094
6651, 1.4988
6658, 0.4953
6662, 0.6641
6664, 0.9500
6672, 1.4988
6673, 0.7500
6675, 0.6656
6688, 1.4953
6692, 1.0000
6701, 1.3333
6709, 1.3333
6710, 1.3333
6712, 1.3333
6715, 1.3333
6719, 1.3333
6720, 1.5023
6721, 1.0616
6725, 1.3333
6730, 1.3333
6733, 1.3306
6744, 0.7500
6747, 1.3333
6748, 1.5059
6749, 0.6687
6753, 0.6922
6760, 1.5023
6764, 0.6672
6765, 1.4988
6773, 1.3333
6777, 0.6641
6780, 1.7827
6783, 0.6672
6789, 1.5094
6790, 1.5764
6792, 1.4988
6800, 1.5244
6809, 1.3333
6810, 1.4988
6811, 1.5023
6819, 2.6891
6824, 1.4918
6842, 1.3333
6845, 1.5023
6846, 1.3531
6847, 1.2476
6854, 0.7500
6860, 1.5094
6861, 0.6828
6862, 1.6710
6864, 1.4988
6870, 1.5059
6871, 1.3333
6873, 1.3333
6874, 1.4004
6896, 1.3333
6901, 0.7500
6906, 0.9375
6914, 1.3333
6920, 1.5023
6921, 1.5094
6935, 1.5023
6936, 1.9876
6941, 1.2545
6943, 1.5059
6945, 1.4451
6949, 1.5059
6957, 2.8319
6964, 0.7469
6973, 1.0000
6981, 0.8688
6990, 1.5015
6996, 0.6660
6998, 1.5023
7022, 1.4988
7023, 1.5059
7028, 1.4988
7035, 1.6887
7040, 0.6656
7048, 1.4988
7049, 0.6672
7050, 1.3333
7069, 1.4953
7072, 1.6892
7090, 1.3333
7095, 0.6687
7096, 1.6040
7103, 1.3333
7104, 0.6660
7107, 1.0256
7115, 1.4988
7116, 1.4988
7123, 1.4953
7124, 1.5023
7125, 1.3588
7129, 0.7500
7139, 1.4988
7143, 0.5620
7145, 1.3333
7149, 1.4988
7150, 1.3333
7155, 0.7031
7159, 0.7438
7167, 1.3333
7174, 1.0000
7178, 1.4988
7179, 1.2648
7201, 1.4988
7202, 1.6710
7205, 1.4747
7207, 1.4925
7211, 1.7778
7214, 1.7827
7220, 1.3333
7221, 1.3333
7224, 0.7500
7228, 1.3333
7232, 1.5023
7239, 0.6700
7241, 0.7500
7247, 0.7500
7251, 1.3333
7253, 1.3333
7256, 1.8497
7260, 1.4988
7267, 0.6531
7274, 1.3333
7275, 0.6703
7276, 0.7188
7277, 0.7500
7288, 0.7500
7297, 1.2648
7298, 1.3333
7304, 0.7500
7307, 1.4480
7318, 1.3333
7319, 0.7500
7320, 0.7500
7325, 1.3306
7333, 0.6672
7355, 1.4988
7357, 1.6495
7361, 1.4988
7367, 1.3333
7393, 1.4988
7394, 1.5015
7396, 1.5842
7398, 1.7778
7414, 1.3333
7420, 0.6672
7424, 0.7531
7444, 0.7500
7452, 1.5094
7455, 1.5311
7476, 1.0040
7489, 3.1683
7498, 1.5023
7500, 1.4953
7503, 1.2929
7504, 1.5166
7506, 0.6641
7510, 1.4953
7517, 0.7500
7519, 1.3333
7522, 1.4953
7524, 1.4988
7535, 1.3333
7539, 1.3333
7544, 0.7500
7556, 1.8028
7558, 1.4512
7559, 0.7500
7566, 1.3333
7567, 1.3823
7570, 1.3333
7583, 1.3333
7584, 0.7500
7593, 0.6672
7594, 0.6625
7596, 0.6672
7601, 1.5059
7603, 1.5023
7615, 0.8000
7616, 1.3333
7621, 1.4988
7623, 1.5238
7627, 1.3646
7629, 1.4066
7642, 1.3333
7643, 1.4988
7650, 1.3333
7653, 1.2574
7665, 0.7500
7666, 1.4988
7669, 1.5023
7673, 1.3333
7677, 1.5311
7682, 0.6672
7685, 1.3333
7689, 1.4988
7690, 1.3333
7697, 1.3333
7710, 1.2724
7713, 1.3333
7722, 1.4988
7726, 1.3333
7727, 1.5023
7729, 1.3306
7730, 1.4988
7733, 1.4988
7735, 0.7500
7740, 1.4988
7746, 1.3333
7753, 1.3333
7757, 1.3333
7758, 1.7778
7762, 1.5023
7772, 0.7500
7778, 1.4953
7781, 1.3333
7782, 1.0000
7785, 0.6520
7787, 1.9162
7789, 1.4988
7794, 0.7460
7796, 0.6641
7809, 0.8109
7819, 1.3333
7827, 1.3333
7830, 1.3389
7838, 1.3389
7839, 1.3333
7852, 1.3333
7853, 1.3559
7855, 1.0099
7856, 1.4988
7867, 1.5060
7873, 1.4988
7890, 1.3333
7894, 0.8000
7899, 1.4988
7913, 1.3333
7921, 1.1388
7931, 1.3333
7932, 0.7500
7934, 1.3333
7936, 0.6672
7938, 1.3333
7944, 1.5572
7945, 1.2308
7946, 1.3333
7952, 1.4953
7953, 1.4953
7954, 0.8620
7961, 0.6828
7988, 1.5023
7989, 1.0504
7996, 0.6625
8005, 1.3333
8006, 1.3333
8010, 1.4447
8014, 1.3333
8016, 1.4318
8019, 1.4970
8024, 1.4988
8025, 2.0712
8027, 0.7500
8042, 1.7778
8043, 0.6672
8045, 1.0101
8053, 1.4480
8055, 0.7500
8058, 1.4953
8062, 1.5610
8063, 1.4953
8064, 1.3333
8065, 1.3333
8066, 0.7500
8074, 1.4988
8080, 1.3812
8081, 0.6016
8086, 0.6672
8093, 0.7500
8095, 0.7625
8106, 0.7500
8114, 1.4749
8119, 1.3333
8128, 0.6660
8131, 1.6040
8138, 1.4097
8152, 1.0000
8160, 1.8130
8170, 2.9358
8176, 0.8051
8179, 1.5015
